Bandit,Reward,Algorithm
3,5.330867180367168,EpsilonGreedy
3,3.01973882370249,EpsilonGreedy
3,7.061946965406219,EpsilonGreedy
3,2.3452717235900025,EpsilonGreedy
3,4.5387981587692625,EpsilonGreedy
3,2.2609343688955663,EpsilonGreedy
3,5.112905667380931,EpsilonGreedy
3,3.192564598530385,EpsilonGreedy
3,3.8509948006361348,EpsilonGreedy
3,4.3319425566668635,EpsilonGreedy
3,4.799178819905399,EpsilonGreedy
3,3.833530871764771,EpsilonGreedy
3,4.211878678651823,EpsilonGreedy
3,4.2886539308074845,EpsilonGreedy
3,4.074776267921969,EpsilonGreedy
3,3.817579002847583,EpsilonGreedy
3,3.5153712359960356,EpsilonGreedy
3,4.343067008925935,EpsilonGreedy
3,4.308450108331515,EpsilonGreedy
3,3.3337157994900934,EpsilonGreedy
3,3.8223060228866,EpsilonGreedy
3,2.2701021682731533,EpsilonGreedy
3,3.7690897463184445,EpsilonGreedy
3,2.2977867339199887,EpsilonGreedy
3,3.537184313660489,EpsilonGreedy
3,2.9850651936903585,EpsilonGreedy
3,3.2388136151855242,EpsilonGreedy
3,5.369254797421876,EpsilonGreedy
3,2.8614326269503803,EpsilonGreedy
3,3.620595501014158,EpsilonGreedy
3,4.3320652491644065,EpsilonGreedy
3,2.0819003994962078,EpsilonGreedy
3,3.849895778414495,EpsilonGreedy
3,4.236417862359932,EpsilonGreedy
3,2.936982008423003,EpsilonGreedy
3,2.573621077718592,EpsilonGreedy
3,4.78136222236251,EpsilonGreedy
3,2.114233081245758,EpsilonGreedy
3,3.6061981315564933,EpsilonGreedy
3,2.8141394528697967,EpsilonGreedy
3,1.6780435826581894,EpsilonGreedy
3,5.129473589343946,EpsilonGreedy
3,4.681690689903805,EpsilonGreedy
3,5.223853198573728,EpsilonGreedy
3,4.136821829671294,EpsilonGreedy
3,2.8156398276879773,EpsilonGreedy
3,3.5006157014086288,EpsilonGreedy
3,0.6752442800889038,EpsilonGreedy
3,2.5310765363298064,EpsilonGreedy
3,3.726877647593088,EpsilonGreedy
3,5.054431654973261,EpsilonGreedy
3,3.508438841401915,EpsilonGreedy
3,4.344945001546285,EpsilonGreedy
3,4.261950349341313,EpsilonGreedy
3,2.7448922507433644,EpsilonGreedy
3,2.766731173703123,EpsilonGreedy
3,4.660723394463749,EpsilonGreedy
3,3.1076746098115535,EpsilonGreedy
3,4.40208825820294,EpsilonGreedy
3,3.091349704258562,EpsilonGreedy
3,3.2849518170333747,EpsilonGreedy
3,4.380381448216312,EpsilonGreedy
3,3.809158681356649,EpsilonGreedy
3,3.649981545408859,EpsilonGreedy
3,3.003950213998226,EpsilonGreedy
3,4.11617308407655,EpsilonGreedy
3,3.1551015465895262,EpsilonGreedy
3,4.51999907579781,EpsilonGreedy
3,3.022162799628714,EpsilonGreedy
3,3.6393520879338084,EpsilonGreedy
3,4.538919185143735,EpsilonGreedy
3,4.296184804731014,EpsilonGreedy
3,4.375216957157162,EpsilonGreedy
3,3.8581983750039126,EpsilonGreedy
3,2.8161148239475002,EpsilonGreedy
3,4.829129827336113,EpsilonGreedy
3,3.9726680658939064,EpsilonGreedy
3,3.3438040451115567,EpsilonGreedy
3,3.267107114272774,EpsilonGreedy
3,5.591019305775117,EpsilonGreedy
3,3.7942314019703325,EpsilonGreedy
3,5.9391925690994665,EpsilonGreedy
3,2.598997161843916,EpsilonGreedy
3,5.17166231178055,EpsilonGreedy
3,3.6346640469875293,EpsilonGreedy
3,3.400633506159681,EpsilonGreedy
3,2.889996428114073,EpsilonGreedy
3,4.021280437104063,EpsilonGreedy
3,4.886732359554543,EpsilonGreedy
3,4.056336286812121,EpsilonGreedy
3,3.487854267651867,EpsilonGreedy
3,2.4468679466311705,EpsilonGreedy
3,3.6985026364791262,EpsilonGreedy
3,4.2491786717138975,EpsilonGreedy
3,3.1065067661123917,EpsilonGreedy
3,5.22123566006696,EpsilonGreedy
3,3.512841977354294,EpsilonGreedy
3,4.3250141362565415,EpsilonGreedy
3,3.553757325780249,EpsilonGreedy
3,4.742859479577231,EpsilonGreedy
3,4.113869400309683,EpsilonGreedy
3,5.533854941032175,EpsilonGreedy
3,4.137844504880784,EpsilonGreedy
3,4.505404273430997,EpsilonGreedy
3,4.195845247010686,EpsilonGreedy
3,2.8277395471085,EpsilonGreedy
3,5.1468791992519,EpsilonGreedy
3,4.33134164677934,EpsilonGreedy
3,4.533400851237562,EpsilonGreedy
3,4.991258658192089,EpsilonGreedy
3,5.038377654765148,EpsilonGreedy
3,2.911680512970946,EpsilonGreedy
3,2.720629504147155,EpsilonGreedy
3,3.1798231209539747,EpsilonGreedy
3,2.7486217535726074,EpsilonGreedy
3,3.531566151719633,EpsilonGreedy
3,2.8453052573671345,EpsilonGreedy
3,2.904599096990763,EpsilonGreedy
3,4.298391846566305,EpsilonGreedy
3,2.350966564650694,EpsilonGreedy
3,4.0098806098297635,EpsilonGreedy
3,4.824749006572298,EpsilonGreedy
3,4.816006848774423,EpsilonGreedy
3,4.566085982744214,EpsilonGreedy
3,4.699013620013005,EpsilonGreedy
3,4.635446028314358,EpsilonGreedy
3,2.8825818264866037,EpsilonGreedy
3,3.7298400076173364,EpsilonGreedy
3,4.593926734422644,EpsilonGreedy
3,3.4977248254921136,EpsilonGreedy
3,3.507244788805921,EpsilonGreedy
3,4.229314128434647,EpsilonGreedy
3,5.712667712838569,EpsilonGreedy
3,4.780342811616446,EpsilonGreedy
3,2.375202009897011,EpsilonGreedy
3,4.1228434385401975,EpsilonGreedy
3,2.991335998833172,EpsilonGreedy
3,4.852178884808018,EpsilonGreedy
3,5.2514564218142645,EpsilonGreedy
3,5.9094186522934935,EpsilonGreedy
3,4.8098893216611165,EpsilonGreedy
3,4.466716234005182,EpsilonGreedy
3,4.5063669775262545,EpsilonGreedy
3,2.97190359217807,EpsilonGreedy
3,3.902881798924857,EpsilonGreedy
3,4.148910075846372,EpsilonGreedy
3,3.320559077068287,EpsilonGreedy
3,4.423341948608575,EpsilonGreedy
3,6.08076590403919,EpsilonGreedy
3,2.2556692807217424,EpsilonGreedy
3,4.58224447756376,EpsilonGreedy
3,3.93402537910919,EpsilonGreedy
3,4.450655555334655,EpsilonGreedy
3,4.1295004510080995,EpsilonGreedy
3,3.6983661164647392,EpsilonGreedy
3,2.5835663718038058,EpsilonGreedy
3,4.653193110580309,EpsilonGreedy
3,4.42956300020348,EpsilonGreedy
3,4.433388615733895,EpsilonGreedy
3,5.15356342865986,EpsilonGreedy
3,3.4813920209697056,EpsilonGreedy
3,3.931722377360662,EpsilonGreedy
3,3.1486295496871888,EpsilonGreedy
3,3.4444306520520716,EpsilonGreedy
3,2.6986564731644207,EpsilonGreedy
3,3.2077910938153082,EpsilonGreedy
3,1.7636709716858547,EpsilonGreedy
3,4.336071167925669,EpsilonGreedy
3,5.9571745336396384,EpsilonGreedy
3,2.85267803235166,EpsilonGreedy
3,3.687578208504951,EpsilonGreedy
3,5.7234653400671025,EpsilonGreedy
3,4.4990855654659425,EpsilonGreedy
3,4.266672763783321,EpsilonGreedy
3,3.0929918416173408,EpsilonGreedy
3,3.7835477772285526,EpsilonGreedy
3,3.369713555934858,EpsilonGreedy
3,4.403300390245281,EpsilonGreedy
3,4.427617281584782,EpsilonGreedy
3,3.5347831333819197,EpsilonGreedy
3,3.7112046973005137,EpsilonGreedy
3,5.1573463117235665,EpsilonGreedy
3,5.286597369397624,EpsilonGreedy
3,3.6229558308657417,EpsilonGreedy
3,3.65038500996445,EpsilonGreedy
3,2.8001402778204016,EpsilonGreedy
3,3.7077447845561595,EpsilonGreedy
3,4.014244164013712,EpsilonGreedy
3,2.423648291100564,EpsilonGreedy
3,4.353547863198677,EpsilonGreedy
3,3.7440694383302464,EpsilonGreedy
3,5.370409693983866,EpsilonGreedy
3,5.429457802044007,EpsilonGreedy
3,5.989855073337557,EpsilonGreedy
3,4.350942504895707,EpsilonGreedy
3,3.7014032623903734,EpsilonGreedy
3,4.2740273526720856,EpsilonGreedy
3,3.7678706814515457,EpsilonGreedy
3,5.164614990310357,EpsilonGreedy
3,4.6546766174823135,EpsilonGreedy
3,3.5267349531669514,EpsilonGreedy
3,4.67294320449504,EpsilonGreedy
3,2.2354040907229527,EpsilonGreedy
3,5.507633558913684,EpsilonGreedy
3,3.3078477879231096,EpsilonGreedy
3,5.346669723754866,EpsilonGreedy
3,3.525654558096527,EpsilonGreedy
3,4.073434519241119,EpsilonGreedy
3,3.663621336889596,EpsilonGreedy
3,4.443501720584525,EpsilonGreedy
3,2.848131615413226,EpsilonGreedy
3,1.7518571132078367,EpsilonGreedy
3,5.261318101850046,EpsilonGreedy
3,5.49610223342556,EpsilonGreedy
3,3.5240113976136325,EpsilonGreedy
3,3.159529064314069,EpsilonGreedy
3,3.7752543794850153,EpsilonGreedy
3,2.8673309481231035,EpsilonGreedy
3,4.344355769287956,EpsilonGreedy
3,3.62633792173583,EpsilonGreedy
3,3.492728589406188,EpsilonGreedy
3,3.406096827979698,EpsilonGreedy
3,3.8937785061579886,EpsilonGreedy
3,3.6412340639048533,EpsilonGreedy
3,3.918477173180651,EpsilonGreedy
3,3.3233291967519865,EpsilonGreedy
3,5.00459290912649,EpsilonGreedy
3,4.3443842173785345,EpsilonGreedy
3,3.9256314011812856,EpsilonGreedy
3,2.9804937976158126,EpsilonGreedy
3,4.934427783231308,EpsilonGreedy
3,3.369781446802393,EpsilonGreedy
3,4.0699292671406395,EpsilonGreedy
3,3.409182901264195,EpsilonGreedy
3,4.6550406137817895,EpsilonGreedy
3,2.0145389795822375,EpsilonGreedy
3,3.389977022501644,EpsilonGreedy
3,4.677359521686422,EpsilonGreedy
3,3.224965810576276,EpsilonGreedy
3,2.0678328374739503,EpsilonGreedy
3,3.324518822960072,EpsilonGreedy
3,4.252167350475576,EpsilonGreedy
3,2.8139307686005868,EpsilonGreedy
3,3.8280520650887238,EpsilonGreedy
3,3.830331841218778,EpsilonGreedy
3,5.698092906333733,EpsilonGreedy
3,3.1349285728288723,EpsilonGreedy
3,5.567796131196472,EpsilonGreedy
3,3.140499960199823,EpsilonGreedy
3,4.523395016902016,EpsilonGreedy
3,3.674412642846878,EpsilonGreedy
3,3.530858634920902,EpsilonGreedy
3,2.5718515045549024,EpsilonGreedy
3,4.51651728439791,EpsilonGreedy
3,4.972996545333,EpsilonGreedy
3,4.481783707861284,EpsilonGreedy
3,3.3041385798552243,EpsilonGreedy
3,3.6232995700964343,EpsilonGreedy
3,3.7936851963806713,EpsilonGreedy
3,4.6052237010182555,EpsilonGreedy
3,5.115433297381134,EpsilonGreedy
3,3.719730895536433,EpsilonGreedy
3,2.17401575837237,EpsilonGreedy
3,2.1639280124974607,EpsilonGreedy
3,3.2155093567578903,EpsilonGreedy
3,4.928045071005692,EpsilonGreedy
3,4.542828351270677,EpsilonGreedy
3,4.663447729151511,EpsilonGreedy
3,3.27575346794166,EpsilonGreedy
3,3.5468941320192875,EpsilonGreedy
3,4.894723514647137,EpsilonGreedy
3,5.623263185486201,EpsilonGreedy
3,4.9173151613587756,EpsilonGreedy
3,4.917967670666362,EpsilonGreedy
3,3.234139909913697,EpsilonGreedy
3,4.618630120109742,EpsilonGreedy
3,2.683729958925901,EpsilonGreedy
3,5.072886742992893,EpsilonGreedy
3,4.32543685943381,EpsilonGreedy
3,3.7138313633120292,EpsilonGreedy
3,1.8851337049830095,EpsilonGreedy
3,3.683234894064353,EpsilonGreedy
3,3.977422058905582,EpsilonGreedy
3,4.075877389959813,EpsilonGreedy
3,3.7273054178475395,EpsilonGreedy
3,3.4541574140289226,EpsilonGreedy
3,3.129743776482775,EpsilonGreedy
3,5.622193101549429,EpsilonGreedy
3,5.951142048297795,EpsilonGreedy
3,4.196304416924355,EpsilonGreedy
3,3.2021862516626642,EpsilonGreedy
3,2.932365149399022,EpsilonGreedy
3,3.720431695733457,EpsilonGreedy
3,5.90155925511367,EpsilonGreedy
3,4.24481937389454,EpsilonGreedy
3,5.182234028938315,EpsilonGreedy
3,5.160699003597183,EpsilonGreedy
3,4.652646407177079,EpsilonGreedy
3,2.8623125434492662,EpsilonGreedy
3,5.165032104839457,EpsilonGreedy
3,2.754406088385445,EpsilonGreedy
3,3.2398105510379134,EpsilonGreedy
3,4.287133354122986,EpsilonGreedy
3,3.62244534359104,EpsilonGreedy
2,3.276722972588316,EpsilonGreedy
3,2.8478306204799813,EpsilonGreedy
3,4.178030734679372,EpsilonGreedy
3,4.123106084587609,EpsilonGreedy
3,4.924334282991782,EpsilonGreedy
3,3.459746996664233,EpsilonGreedy
3,2.6541682154575783,EpsilonGreedy
3,3.9344854909412676,EpsilonGreedy
3,4.327861140750776,EpsilonGreedy
3,3.9096259688815587,EpsilonGreedy
3,4.977318516064329,EpsilonGreedy
3,3.878903311534206,EpsilonGreedy
3,1.9932213122335187,EpsilonGreedy
3,3.013775513717481,EpsilonGreedy
3,5.418556686391851,EpsilonGreedy
3,4.189563856434631,EpsilonGreedy
3,3.0072348242481795,EpsilonGreedy
3,4.117884506103355,EpsilonGreedy
3,3.8286490071963812,EpsilonGreedy
3,3.919434201687629,EpsilonGreedy
3,2.048392806459847,EpsilonGreedy
3,4.280110261046584,EpsilonGreedy
3,2.4967780655871383,EpsilonGreedy
3,2.942942832284224,EpsilonGreedy
3,3.039203539162423,EpsilonGreedy
3,3.2492979729637015,EpsilonGreedy
3,3.9552396923878264,EpsilonGreedy
3,4.0405984761562985,EpsilonGreedy
3,4.756498927840156,EpsilonGreedy
3,5.69000993360376,EpsilonGreedy
3,5.0894219244900505,EpsilonGreedy
3,2.896362128750602,EpsilonGreedy
3,4.1356320087759535,EpsilonGreedy
3,5.01070216458611,EpsilonGreedy
3,4.749043944526039,EpsilonGreedy
3,5.727303925061958,EpsilonGreedy
3,4.22085887245946,EpsilonGreedy
3,3.4850407406793096,EpsilonGreedy
3,4.871075728845596,EpsilonGreedy
3,4.2031492015912075,EpsilonGreedy
3,4.49677557376691,EpsilonGreedy
3,5.434132723233584,EpsilonGreedy
3,4.249584561789169,EpsilonGreedy
3,5.066683108714503,EpsilonGreedy
3,3.4785143546442323,EpsilonGreedy
3,3.022019789457475,EpsilonGreedy
3,3.998268301774393,EpsilonGreedy
3,3.8636616529855137,EpsilonGreedy
3,5.060395905233882,EpsilonGreedy
2,2.2909790423695098,EpsilonGreedy
3,5.953259137526568,EpsilonGreedy
3,4.400481386506328,EpsilonGreedy
3,4.1310651862158485,EpsilonGreedy
3,5.450927548279212,EpsilonGreedy
3,5.8071966436378855,EpsilonGreedy
3,3.720189657622994,EpsilonGreedy
3,3.0354622050898086,EpsilonGreedy
3,6.165056067806603,EpsilonGreedy
3,5.190548594343596,EpsilonGreedy
3,5.1059004243573085,EpsilonGreedy
3,3.4360525119417566,EpsilonGreedy
3,4.861636124497944,EpsilonGreedy
3,4.139060398653418,EpsilonGreedy
3,3.926027136405622,EpsilonGreedy
3,3.92433439567417,EpsilonGreedy
3,4.5055892418358745,EpsilonGreedy
3,5.48911310832829,EpsilonGreedy
3,6.271449745422796,EpsilonGreedy
3,3.595602576816039,EpsilonGreedy
3,4.195481731553291,EpsilonGreedy
3,3.901154798760694,EpsilonGreedy
3,4.4359753895000456,EpsilonGreedy
3,1.4677539147803147,EpsilonGreedy
3,3.7775251032217345,EpsilonGreedy
3,6.046862195719558,EpsilonGreedy
3,3.325065981209448,EpsilonGreedy
3,3.5969240109349694,EpsilonGreedy
3,3.449884717063461,EpsilonGreedy
3,3.85297457656915,EpsilonGreedy
3,2.7073746528477374,EpsilonGreedy
3,3.4678314368728103,EpsilonGreedy
3,4.425843658629829,EpsilonGreedy
3,4.418205755887972,EpsilonGreedy
3,4.252568845996623,EpsilonGreedy
3,5.384532047593906,EpsilonGreedy
3,4.466545311450127,EpsilonGreedy
3,5.346225756202748,EpsilonGreedy
3,6.272434720446881,EpsilonGreedy
3,4.889037122279892,EpsilonGreedy
3,2.7116923825364623,EpsilonGreedy
3,4.292715482141853,EpsilonGreedy
3,4.14098269961206,EpsilonGreedy
3,5.588626928043595,EpsilonGreedy
3,3.8884911728570564,EpsilonGreedy
3,3.1950335191474393,EpsilonGreedy
3,3.5223544173959946,EpsilonGreedy
3,2.744864628026605,EpsilonGreedy
3,1.070551309997732,EpsilonGreedy
3,6.052972024501663,EpsilonGreedy
3,4.018819049740598,EpsilonGreedy
3,2.8283456526824384,EpsilonGreedy
3,5.695722877810866,EpsilonGreedy
3,5.897288694773112,EpsilonGreedy
3,4.175286778933923,EpsilonGreedy
3,2.6632745611240694,EpsilonGreedy
3,3.545452281256556,EpsilonGreedy
3,3.781346722564964,EpsilonGreedy
3,4.052258490497483,EpsilonGreedy
3,2.939394933603399,EpsilonGreedy
3,4.9778155496862,EpsilonGreedy
3,1.8943530581596755,EpsilonGreedy
3,5.153590343316926,EpsilonGreedy
3,5.386349397262844,EpsilonGreedy
3,3.6386894380327095,EpsilonGreedy
3,3.935815838711181,EpsilonGreedy
3,5.5301951988633515,EpsilonGreedy
3,4.6649271623017405,EpsilonGreedy
3,3.672982682390229,EpsilonGreedy
3,3.7865432206495617,EpsilonGreedy
3,4.511499575361861,EpsilonGreedy
3,5.935154040060229,EpsilonGreedy
3,3.8168495289467055,EpsilonGreedy
3,3.6433268658201285,EpsilonGreedy
3,4.045222708999982,EpsilonGreedy
3,4.0511979018810855,EpsilonGreedy
3,4.322974503617669,EpsilonGreedy
3,3.9389960281446164,EpsilonGreedy
3,5.220821298813048,EpsilonGreedy
3,3.1232262187881554,EpsilonGreedy
3,4.434770064556891,EpsilonGreedy
3,4.475430682526623,EpsilonGreedy
3,3.2044429320591177,EpsilonGreedy
3,4.424393937861012,EpsilonGreedy
3,4.5027448074908145,EpsilonGreedy
3,1.5067291796699225,EpsilonGreedy
3,3.0343351964767917,EpsilonGreedy
3,5.629166364900945,EpsilonGreedy
3,3.418217966607946,EpsilonGreedy
3,2.8261200355910274,EpsilonGreedy
3,2.168317752793974,EpsilonGreedy
3,2.9486900883606557,EpsilonGreedy
3,3.8965687757097163,EpsilonGreedy
3,2.7609472974733578,EpsilonGreedy
3,4.678946987762233,EpsilonGreedy
3,3.18759765106258,EpsilonGreedy
3,4.330851304615578,EpsilonGreedy
3,5.451001438131335,EpsilonGreedy
3,5.376496450019538,EpsilonGreedy
3,4.313132140013155,EpsilonGreedy
3,2.888419750486449,EpsilonGreedy
3,3.9641744212935373,EpsilonGreedy
3,4.34670997760492,EpsilonGreedy
3,6.511556551584423,EpsilonGreedy
3,2.159922255494247,EpsilonGreedy
3,3.96771938895053,EpsilonGreedy
3,4.640542935074773,EpsilonGreedy
3,4.123078201656181,EpsilonGreedy
3,4.2327867429401635,EpsilonGreedy
3,3.2432360229840738,EpsilonGreedy
3,4.958385819842042,EpsilonGreedy
3,4.05166097685108,EpsilonGreedy
3,4.229074688205703,EpsilonGreedy
3,5.074318012715562,EpsilonGreedy
3,3.70251779912615,EpsilonGreedy
3,5.311983738573947,EpsilonGreedy
3,2.729938911287968,EpsilonGreedy
3,4.286955854301708,EpsilonGreedy
3,3.1846243716838787,EpsilonGreedy
3,2.933765068100775,EpsilonGreedy
3,5.920367502144261,EpsilonGreedy
3,2.7771049804444363,EpsilonGreedy
3,4.071253749910892,EpsilonGreedy
3,2.7064923747959044,EpsilonGreedy
3,5.239584006441562,EpsilonGreedy
3,3.60377032189824,EpsilonGreedy
3,5.068379333694017,EpsilonGreedy
3,4.604120889588518,EpsilonGreedy
3,6.3036387521047885,EpsilonGreedy
3,2.520555776860276,EpsilonGreedy
3,3.0266211619729653,EpsilonGreedy
3,5.00713333647316,EpsilonGreedy
3,4.3361449630262285,EpsilonGreedy
3,3.772523740046592,EpsilonGreedy
3,6.049812095785926,EpsilonGreedy
3,4.000682818957483,EpsilonGreedy
3,3.220147053778361,EpsilonGreedy
3,5.081984809249942,EpsilonGreedy
3,4.034027411072232,EpsilonGreedy
3,4.111372601840053,EpsilonGreedy
3,4.692855755817812,EpsilonGreedy
3,4.73463754545933,EpsilonGreedy
3,3.0141961913321733,EpsilonGreedy
3,3.7158449020712028,EpsilonGreedy
3,2.627140548518936,EpsilonGreedy
3,4.351479900352202,EpsilonGreedy
3,5.897767016745977,EpsilonGreedy
3,3.0521072827310136,EpsilonGreedy
3,2.457198484790354,EpsilonGreedy
3,3.367244970114961,EpsilonGreedy
3,3.7640300127890285,EpsilonGreedy
3,4.744185710315034,EpsilonGreedy
3,3.660877720729961,EpsilonGreedy
3,4.370061115268956,EpsilonGreedy
3,3.503067974882022,EpsilonGreedy
3,3.8174310256204587,EpsilonGreedy
3,3.188999136371155,EpsilonGreedy
3,2.885953549838007,EpsilonGreedy
3,4.782873734948573,EpsilonGreedy
3,3.568874430424901,EpsilonGreedy
3,4.444773807831595,EpsilonGreedy
3,3.174346317197858,EpsilonGreedy
3,4.007178466907942,EpsilonGreedy
3,1.9135223416289153,EpsilonGreedy
3,3.639960731243017,EpsilonGreedy
3,3.271922902144679,EpsilonGreedy
3,5.192735165416415,EpsilonGreedy
3,2.742131844091112,EpsilonGreedy
3,3.857853463059454,EpsilonGreedy
3,4.338687317921689,EpsilonGreedy
3,5.0294574815983575,EpsilonGreedy
3,4.87231538002845,EpsilonGreedy
3,3.9353113949674823,EpsilonGreedy
3,4.0728740980155145,EpsilonGreedy
3,5.191707497107065,EpsilonGreedy
3,3.916282040150788,EpsilonGreedy
3,4.178694716810476,EpsilonGreedy
3,5.22921478429705,EpsilonGreedy
3,6.485189916678891,EpsilonGreedy
3,4.26477531097798,EpsilonGreedy
3,4.53335924470545,EpsilonGreedy
3,4.839468504518405,EpsilonGreedy
3,5.218194711754256,EpsilonGreedy
3,5.057368305378225,EpsilonGreedy
3,3.428253958043938,EpsilonGreedy
3,4.332607510324197,EpsilonGreedy
3,5.065171965714386,EpsilonGreedy
3,5.452616745486179,EpsilonGreedy
3,3.8596249410946637,EpsilonGreedy
3,4.307612668189196,EpsilonGreedy
3,4.424066861518451,EpsilonGreedy
3,4.039447048240739,EpsilonGreedy
3,4.281009250281806,EpsilonGreedy
3,1.8674043738451638,EpsilonGreedy
3,7.243092969594732,EpsilonGreedy
3,6.30791625061611,EpsilonGreedy
3,3.818550930752483,EpsilonGreedy
3,3.893662997468685,EpsilonGreedy
3,2.361970942563983,EpsilonGreedy
3,2.213624534645313,EpsilonGreedy
3,4.496873590507597,EpsilonGreedy
3,5.06977145498385,EpsilonGreedy
3,4.858014195302145,EpsilonGreedy
3,3.1718037270347654,EpsilonGreedy
3,4.793175688218677,EpsilonGreedy
3,3.8779428678787227,EpsilonGreedy
3,3.6294172375992173,EpsilonGreedy
3,2.651952888059833,EpsilonGreedy
3,2.1859736518918496,EpsilonGreedy
3,4.107704147791731,EpsilonGreedy
3,4.594778595824586,EpsilonGreedy
3,4.368161695053457,EpsilonGreedy
3,2.9643776525246714,EpsilonGreedy
3,5.107064236065135,EpsilonGreedy
3,4.865926618305102,EpsilonGreedy
3,5.001468625534139,EpsilonGreedy
3,4.762669550438552,EpsilonGreedy
3,3.185210390029552,EpsilonGreedy
3,3.9063199380616354,EpsilonGreedy
3,3.179108860494329,EpsilonGreedy
3,4.198996513791933,EpsilonGreedy
3,4.166109143937884,EpsilonGreedy
3,4.037311174662162,EpsilonGreedy
3,3.5003246750520196,EpsilonGreedy
3,4.647267486440488,EpsilonGreedy
3,2.1412726289063286,EpsilonGreedy
3,3.759772133727551,EpsilonGreedy
3,4.916051323118311,EpsilonGreedy
3,5.138908754074414,EpsilonGreedy
3,4.110033090047506,EpsilonGreedy
3,4.115597997063721,EpsilonGreedy
3,2.883595220049968,EpsilonGreedy
3,3.1012327754726012,EpsilonGreedy
3,1.9970509793278377,EpsilonGreedy
3,4.263928153504887,EpsilonGreedy
3,5.691602165377414,EpsilonGreedy
3,5.125692816016916,EpsilonGreedy
3,2.8008627656517295,EpsilonGreedy
3,3.016206082309178,EpsilonGreedy
3,4.990798088352207,EpsilonGreedy
3,3.9076586370081476,EpsilonGreedy
3,2.7092111338494074,EpsilonGreedy
3,3.2060633258951663,EpsilonGreedy
3,1.2254631345656057,EpsilonGreedy
3,4.0092264341443276,EpsilonGreedy
3,5.25888337328953,EpsilonGreedy
3,4.053522797899046,EpsilonGreedy
3,4.242937354425707,EpsilonGreedy
3,6.1365207452901025,EpsilonGreedy
3,2.736291706020998,EpsilonGreedy
3,5.254313532938639,EpsilonGreedy
3,3.7992050031313758,EpsilonGreedy
3,3.2076311051956896,EpsilonGreedy
3,4.339054451132979,EpsilonGreedy
3,3.377872162743286,EpsilonGreedy
3,3.446312257970336,EpsilonGreedy
3,4.9015512565747645,EpsilonGreedy
3,5.0601477052026596,EpsilonGreedy
3,4.033725391762127,EpsilonGreedy
3,5.883082253069734,EpsilonGreedy
3,3.567998395749061,EpsilonGreedy
3,6.333756533705564,EpsilonGreedy
3,5.434540208717003,EpsilonGreedy
3,5.383980491172018,EpsilonGreedy
3,4.719351449290835,EpsilonGreedy
3,4.5422987693057415,EpsilonGreedy
3,4.247811279514527,EpsilonGreedy
3,5.2831403052980805,EpsilonGreedy
3,5.139381014835619,EpsilonGreedy
3,4.41802617841187,EpsilonGreedy
3,3.5655192874503525,EpsilonGreedy
3,2.4842896615987575,EpsilonGreedy
3,4.721529029457191,EpsilonGreedy
3,4.107315914661961,EpsilonGreedy
3,4.801514318877009,EpsilonGreedy
3,4.977315301051468,EpsilonGreedy
3,1.7018884128702547,EpsilonGreedy
3,3.481319417864282,EpsilonGreedy
3,3.617183015575146,EpsilonGreedy
3,2.686625133524757,EpsilonGreedy
3,4.450776253650769,EpsilonGreedy
3,4.707626329822505,EpsilonGreedy
3,4.214895753838221,EpsilonGreedy
3,2.592957786457575,EpsilonGreedy
3,4.565716979552869,EpsilonGreedy
3,3.5648363373718004,EpsilonGreedy
3,3.4623254188065578,EpsilonGreedy
3,5.068520883386944,EpsilonGreedy
3,5.649066287200487,EpsilonGreedy
3,4.626490401510559,EpsilonGreedy
3,3.5754064205198066,EpsilonGreedy
3,3.7794869153423294,EpsilonGreedy
3,4.806582095410735,EpsilonGreedy
3,2.3885325691614527,EpsilonGreedy
3,6.677977276169878,EpsilonGreedy
3,4.064694439096371,EpsilonGreedy
3,3.9914317119892337,EpsilonGreedy
3,2.0109606928489847,EpsilonGreedy
3,3.9733087848394812,EpsilonGreedy
3,3.126431466109442,EpsilonGreedy
3,5.108456656442824,EpsilonGreedy
3,4.418098605437235,EpsilonGreedy
3,2.1892023994403655,EpsilonGreedy
3,4.483063359261323,EpsilonGreedy
3,4.865558448757242,EpsilonGreedy
3,4.6575984817044915,EpsilonGreedy
3,4.45696736453347,EpsilonGreedy
3,5.3129026539197834,EpsilonGreedy
3,3.63046915374364,EpsilonGreedy
3,3.9583915422689393,EpsilonGreedy
3,2.9698438665364053,EpsilonGreedy
3,6.400744969459319,EpsilonGreedy
3,2.858709595243946,EpsilonGreedy
3,4.657060068759008,EpsilonGreedy
3,3.532442890179316,EpsilonGreedy
3,3.98486993063903,EpsilonGreedy
3,1.635097574609385,EpsilonGreedy
3,4.711515990268739,EpsilonGreedy
3,6.264258127937779,EpsilonGreedy
3,4.682096227599893,EpsilonGreedy
3,1.2489866434143653,EpsilonGreedy
3,4.423673198749563,EpsilonGreedy
3,2.6170650496832186,EpsilonGreedy
3,2.8190965484291945,EpsilonGreedy
3,4.650459960737697,EpsilonGreedy
3,4.433989825006704,EpsilonGreedy
3,4.783486321592103,EpsilonGreedy
3,4.442624189233346,EpsilonGreedy
3,4.0263278339426485,EpsilonGreedy
3,4.7334528831410845,EpsilonGreedy
3,2.434375543610548,EpsilonGreedy
3,5.025917985719278,EpsilonGreedy
3,2.6472714621957065,EpsilonGreedy
3,4.38743187158426,EpsilonGreedy
